,title,price,link
353,"HP Pavilion Laptop 15 AMD Ryzen 5 7530U, 15.6-inch(39.6 cm), FHD, Anti-Glare Display (16GB/512 GB/AMD Radeon Graphics/Win 11 Home/Audio by B&O/Backlit KB/ 1.75kg/Natural Silver, 15-eh3039AU  ","56,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNjg5MzAzMjA5MzIyMDY1OjE3MjcwNzQ1NDE6c3BfYnRmOjMwMDI3NTg3MDY1MzczMjo6MDo6&url=%2FHP-Pavilion-15-6-inch-Anti-glare-15-eh3039AU%2Fdp%2FB0CRF238DS%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.6LccFtEzBDSvFvMNe2mL6M0KEjIQM40zeMvyRR_pS_wMAROOqeueQ4anbqcNebDUz6U77XJsUuQEKi7YLs8qrX5u93vADzglGvVBhXTwT2s70osXTkij_WqsyQC3bwRJ9cEqNLlh0wG2XCLNLF4--PRcHd7s-qSDE5GY3U63aVw9tt3Vr95Gc3N73ZozjtiAn7gfD-bfRRBNuwdQTVChqt7ia0QKG_2kJDVIi8V-hRQ.1u2atq0vPcPCnH7eJJMeWRNA50S3mZpnLairmL_Kykc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074541%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
354,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNjg5MzAzMjA5MzIyMDY1OjE3MjcwNzQ1NDE6c3BfYnRmOjMwMDI0NTk4Nzg3NzQzMjo6MDo6&url=%2FAcer-Premium-Windows-AL15-41-Display%2Fdp%2FB0CB7S1RTX%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.6LccFtEzBDSvFvMNe2mL6M0KEjIQM40zeMvyRR_pS_wMAROOqeueQ4anbqcNebDUz6U77XJsUuQEKi7YLs8qrX5u93vADzglGvVBhXTwT2s70osXTkij_WqsyQC3bwRJ9cEqNLlh0wG2XCLNLF4--PRcHd7s-qSDE5GY3U63aVw9tt3Vr95Gc3N73ZozjtiAn7gfD-bfRRBNuwdQTVChqt7ia0QKG_2kJDVIi8V-hRQ.1u2atq0vPcPCnH7eJJMeWRNA50S3mZpnLairmL_Kykc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074541%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
355,"Lenovo Thinkpad P16s 13th Gen Intel Core i7 16""(40.64 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/1TB SSD/Windows 11 Pro/Backlit/Villi Black/3Y Premier Support/1.70Kg), 21HKS04W00  ","1,12,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNTIyMjMzMzE5MTI1OTYwOjE3MjcwNzQ1NDQ6c3BfYXRmX25leHQ6MzAwMzE0MzU2OTg2NTMyOjowOjo&url=%2FLenovo-Thinkpad-300nits-Workstation-21HKS04W00%2Fdp%2FB0D8L2HWCP%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074544%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
356,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNTIyMjMzMzE5MTI1OTYwOjE3MjcwNzQ1NDQ6c3BfYXRmX25leHQ6MzAwMjg2OTQ1MTc0MjMyOjowOjo&url=%2FLenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN%2Fdp%2FB0DB1WCBBS%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074544%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
357,"Acer Aspire Lite 11th Gen Intel Core i3 Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","29,840",https://amazon.in//Acer-Premium-Windows-AL15-51-39-62cm/dp/B0C8P8G3WJ/ref=sr_1_227?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-227
358,"ASUS Vivobook S15 OLED (2022) 15.6"" (39.62 cms) FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Green/1.8 kg) K3502ZA-L503WS  ","64,990",https://amazon.in//ASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L503WS/dp/B09YHCC26T/ref=sr_1_228?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-228
359,"(Refurbished) DELL Latitude 5490 Core i5 7th Gen Laptop, 16 GB RAM, 1TB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ","23,500",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BLVWY1BC/ref=sr_1_229?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-229
360,"HP Chromebook (2024) MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook (11.6 Inch, Black, 1.34 Kg)  ","12,990",https://amazon.in//HP-Chromebook-MediaTek-MT8183-Storage/dp/B0DBLRLL9B/ref=sr_1_230?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-230
361,"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-612IN  ","29,990",https://amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-612IN/dp/B0C9JFKHP2/ref=sr_1_231?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-231
362,"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (8GBx2/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, GDDR6 4GB/Black/1.98Kg), A12UCX-264IN  ","54,990",https://amazon.in//MSI-Cyborg-15-i5-12450H-A12UCX-264IN/dp/B0C3HZ82LH/ref=sr_1_232?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-232
363,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Win 11/Office 2021/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00U00  ","52,990",https://amazon.in//Lenovo-ThinkPad-Graphics-Keyboard-21JRS00U00/dp/B0C7HYBQW1/ref=sr_1_233?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-233
364,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, AMD 4GB Radeon RX 6500M Graphics, 15.6-inch (39.6 cm), FHD, IPS, 8GB DDR4, 512GB SSD, Backlit KB, B&O (Win 11, Blue, 2.29 kg), fb0147AX  ","47,920",https://amazon.in//HP-Graphics-15-6-inch-Backlit-fb0147AX/dp/B0C946F286/ref=sr_1_234?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-234
365,"ASUS Zenbook 14, Intel Core Ultra 5, 14"" 3K OLED 16:10 120 Hz, Thin & Light Laptop, Built-in AI (16GB RAM/1 TB//Win 11/Office 2021/Backlit/Touchscreen/75WHr /Ponder Blue/1.28 Kg), UX3405MA-PZ552WS  ","1,07,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNTIyMjMzMzE5MTI1OTYwOjE3MjcwNzQ1NDQ6c3BfbXRmOjMwMDM0MjMwNzMyOTAzMjo6MDo6&url=%2FASUS-Zenbook-Intel-Ultra-Built%2Fdp%2FB0D89NT6VZ%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074544%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
366,"HP Pavilion 15, AMD Ryzen 5 7530U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh3036AU  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNTIyMjMzMzE5MTI1OTYwOjE3MjcwNzQ1NDQ6c3BfbXRmOjMwMDI3NTg3MDY1MzYzMjo6MDo6&url=%2FHP-Pavilion-15-6-inch-Graphics-eh3036AU%2Fdp%2FB0D154JLVS%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074544%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
367,"Lenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.58Kg), 82VG00ESIN  ","34,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00ESIN/dp/B0CJVGKM7D/ref=sr_1_237?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-237
368,"(Refurbished) Lenovo ThinkPad 3rd Gen Intel Core i5 Business HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Integrated Graphics)  ","12,499",https://amazon.in//Refurbished-Lenovo-ThinkPad-Business-Integrated/dp/B0CK5TWQBS/ref=sr_1_238?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-238
369,"Lenovo V15 Intel Core i5 11th Gen 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg),82KB00RJIH (V15 G2 ITL)  ","44,980",https://amazon.in//Lenovo-V15-82KB00RJIH-G2-ITL/dp/B09H4FW97R/ref=sr_1_239?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-239
370,"HP Pavilion x360, 13th Gen Intel Core i5-1335U, 14-inch (35.6 cm), FHD, Touchscreen, 16GB DDR4, 1TB SSD, FPR, 5 MP Camera, Backlit KB, Audio by B&O, Pen (Win 11, MSO 2021, Silver, 1.51 kg), ek1010TU  ","78,490",https://amazon.in//HP-Pavilion-i5-1335U-Graphics-14-ek1010TU/dp/B0BRT8BRKY/ref=sr_1_240?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-240
371,"ASUS VivoBook 15 (2022), Intel®Core i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021//Backlit KB/Icelight Silver/1.7 kg), X1502ZA-EJ322WS  ","34,600",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_241?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-241
372,"Lenovo V15 Gen 4 Laptop, 15.6"" FHD Display, AMD Ryzen 3 7320U Processor, RJ-45, USB-C, HDMI, Windows 11 Pro with MS-Office (8GB LPDDR5 RAM 5500 MHz | 512GB PCIe SSD), Silver, 1 Year Brand Warranty  ","32,990",https://amazon.in//Lenovo-Display-Processor-MS-Office-Warranty/dp/B0CQZ72T7H/ref=sr_1_242?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-242
373,"(Refurbished) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)  ","16,999",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0DC496T2G/ref=sr_1_243?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-243
374,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/Alexa Built-in/3 Mon Game Pass/Arctic Grey/1.6Kg), 83ER008GIN  ","53,285",https://amazon.in//Lenovo-IdeaPad-i5-12450H-Backlit-83ER008GIN/dp/B0CR8XY6MG/ref=sr_1_244?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84&dib_tag=se&keywords=laptop&qid=1727074544&sr=8-244
375,"ASUS Vivobook 15 OLED (2023), Intel Core i5-1335U 13th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD OLED, (16GB RAM /512GB/Windows11/Office 2021/Fingerprint/Silver/1.7 kg), X1505VAU-LK544WS  ","55,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNTIyMjMzMzE5MTI1OTYwOjE3MjcwNzQ1NDQ6c3BfYnRmOjMwMDIzMDAxNTA3NjczMjo6MDo6&url=%2FASUS-Vivobook-i5-1335U-Fingerprint-X1504VA-NJ543WS%2Fdp%2FB0C5N5J44V%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074544%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
376,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/Alexa Built-in/3 Month Game Pass/Grey/1.62Kg), 83EM0023IN  ","57,980",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNTIyMjMzMzE5MTI1OTYwOjE3MjcwNzQ1NDQ6c3BfYnRmOjMwMDMyNDAzNjQ3MDEzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-13420H-39-6cm-83EM0023IN%2Fdp%2FB0CWRQP49Y%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.RsucH71vAhtrnUIxrxRtkhWLBGBV6V0XVerLxwg_ld1uYzNnuoYJVsMrywqoWAlI_mEIXW_m32sMhjpzw-JwHJgQi16yApdX7yxkmPhc8CMboTk8uth2cQksnOLLLe4XccOKS87tE6Mnti0eE3-3PR7FnqZU6ig4k4Xy80LWPYLlBGJGQwm0JZxeneeiMQKdHN8aTsxttWOnNLYu3Fe7SvIu-pbKFWNs33NS6LCFonA.bho40BlMVcc47TefrvrkJBv-L8dZZak8Fq4xrk0pt84%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074544%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
